NDCG@10,AP@10,TopKAgreement@10,MAP@10,Recall@10,HitRate@10,TopKOverlap@10,Regret@10,NDCG@25,AP@25,TopKAgreement@25,MAP@25,Recall@25,HitRate@25,TopKOverlap@25,Regret@25,NDCG@50,AP@50,TopKAgreement@50,MAP@50,Recall@50,HitRate@50,TopKOverlap@50,Regret@50,NDCG@100,AP@100,TopKAgreement@100,MAP@100,Recall@100,HitRate@100,TopKOverlap@100,Regret@100,NDCG_full,NDCG@10pct,P@10pct,Spearman,KendallTau,PairwiseAccuracy,Dataset,Protocol,Method,Seed,Stations,NDCG_at_10_percent,TopKAgreement_at_10_percent,Regret_at_10_percent
0.4747510936065421,0.0,0.0,0.0,0.0,0.0,0.0,0.5354444324970246,0.5162073196582602,0.0,0.0,0.0,0.0,0.0,0.0,0.4484888830780983,0.5459354385836919,0.0,0.0,0.0,0.0,0.0,0.0,0.3985777731239796,0.5651802326759301,0.0005381003972553268,0.02,0.0005381003972553268,0.02,1.0,0.02,0.36201110824942584,0.9182743130479584,0.5651918170689032,0.019801980198019802,0.024937653993907946,0.016478844767845443,0.50555,Source_MAIN,operator-disjoint internal,PRIME_DirectOnly,456,1002,0.5651918170689032,0.019801980198019802,0.36180417770796486
0.5217857083937697,0.025,0.1,0.025,0.1,1.0,0.1,0.4207777604460716,0.5371210006968502,0.02,0.08,0.02,0.08,1.0,0.08,0.4057777678966522,0.5508771995191072,0.013529411764705884,0.06,0.013529411764705884,0.06,1.0,0.06,0.38946666687726983,0.5912547451138033,0.022164555192705108,0.14,0.022164555192705108,0.14,1.0,0.14,0.33221110902726647,0.9201925568855714,0.5917659284481103,0.13861386138613863,0.02136202506579774,0.014411822159464708,0.5042,Source_MAIN,operator-disjoint internal,PRIME_NoRisk,456,1002,0.5917659284481103,0.13861386138613863,0.3314851465644223
0.6433062494669533,0.1,0.1,0.1,0.1,1.0,0.1,0.4119999945163727,0.5833572942659568,0.04,0.04,0.04,0.04,1.0,0.04,0.4372444421052933,0.563915159653877,0.02,0.02,0.02,0.02,1.0,0.02,0.4250888873636723,0.5819150274810633,0.014662010808998628,0.08,0.014662010808998628,0.08,1.0,0.08,0.3702222208306193,0.9226252177582532,0.5851317012899896,0.0891089108910891,-0.028733853918374973,-0.019051861965388897,0.4873,Source_MAIN,operator-disjoint internal,PRIME_NoDemand,456,1002,0.5851317012899896,0.0891089108910891,0.36588558742758076
0.3508387877965362,0.0,0.0,0.0,0.0,0.0,0.0,0.6168888783082367,0.4631285633408929,0.0,0.0,0.0,0.0,0.0,0.0,0.45599999450147155,0.5201279425048676,0.0005714285714285714,0.02,0.0005714285714285714,0.02,1.0,0.02,0.39282222051173454,0.5582773864054285,0.008734947799368713,0.09,0.008734947799368713,0.09,1.0,0.09,0.3486222212947905,0.9134271202729721,0.5573520547530202,0.0891089108910891,-0.005240841649065896,-0.002927402443282163,0.4953,Source_MAIN,operator-disjoint internal,Ridge_CommonCore,456,1002,0.5573520547530202,0.0891089108910891,0.3497469737425004
0.4159342385122809,0.0,0.0,0.0,0.0,0.0,0.0,0.5573333218693733,0.42284482566419973,0.0,0.0,0.0,0.0,0.0,0.0,0.5275555512309075,0.4799168756855415,0.0004,0.02,0.0004,0.02,1.0,0.02,0.4449111117422581,0.5364200509518132,0.01143482347112076,0.12,0.01143482347112076,0.12,1.0,0.12,0.3715666658431291,0.9110235423919513,0.5395040336561684,0.12871287128712872,-0.00739953724305971,-0.00496679628651772,0.4975,Source_MAIN,operator-disjoint internal,Random,456,1002,0.5395040336561684,0.12871287128712872,0.36773377251211964
0.5577650904458888,0.0,0.0,0.0,0.0,0.0,0.0,0.3911149825783973,0.5260459327658847,0.0,0.0,0.0,0.0,0.0,0.0,0.41179860627177695,0.5493360663611663,0.001346153846153846,0.04,0.001346153846153846,0.04,1.0,0.04,0.3634222996515679,0.5849402554915187,0.011049614297955746,0.12,0.011049614297955746,0.12,1.0,0.12,0.30522648083623694,0.9063046015021176,0.5952432851480154,0.13043478260869565,0.018591293730828254,0.013300571022712043,0.5088,External_Public_Stations,zero-shot source-to-external,PRIME_CommonCore_Full,456,1148,0.5952432851480154,0.13043478260869565,0.2908271474019086
0.5491917705660283,0.0,0.0,0.0,0.0,0.0,0.0,0.40496167247386755,0.4722353280003563,0.0,0.0,0.0,0.0,0.0,0.0,0.4804599303135888,0.5078923105079193,0.0028447843949363704,0.06,0.0028447843949363704,0.06,1.0,0.06,0.4056954703832752,0.5465459556936513,0.00931278058141895,0.1,0.00931278058141895,0.1,1.0,0.1,0.3364005226480835,0.904561550815099,0.5533429572377087,0.11304347826086956,0.03251562282189269,0.022979982373611485,0.513,External_Public_Stations,zero-shot source-to-external,PRIME_NoDirectFusion,456,1148,0.5533429572377087,0.11304347826086956,0.32494834116043014
0.5420976318264006,0.0,0.0,0.0,0.0,0.0,0.0,0.4310592334494773,0.5392475759099666,0.0,0.0,0.0,0.0,0.0,0.0,0.4039986062717769,0.5558148359783347,0.000625,0.02,0.000625,0.02,1.0,0.02,0.3628668989547038,0.5784164887063609,0.00838670761050748,0.1,0.00838670761050748,0.1,1.0,0.1,0.3164231707317073,0.9071196830767136,0.590509905965449,0.11304347826086956,0.017177426320654138,0.012277849749709151,0.50555,External_Public_Stations,zero-shot source-to-external,PRIME_DirectOnly,456,1148,0.590509905965449,0.11304347826086956,0.29921602787456425
0.41782575363277324,0.02,0.1,0.02,0.1,1.0,0.1,0.5361620209059232,0.46106745037008234,0.008,0.04,0.008,0.04,1.0,0.04,0.4498508710801393,0.45476140856099656,0.008912280701754387,0.06,0.008912280701754387,0.06,1.0,0.06,0.44121393728223,0.5055548047876524,0.017350620021351727,0.12,0.017350620021351727,0.12,1.0,0.12,0.3620787456445992,0.8961740905836785,0.5169128769733425,0.10434782608695652,-0.004984428392763144,-0.003975331304941666,0.49485,External_Public_Stations,zero-shot source-to-external,PRIME_NoRisk,456,1148,0.5169128769733425,0.10434782608695652,0.3461536130889258
0.4447325848300645,0.0,0.0,0.0,0.0,0.0,0.0,0.4805940766550522,0.48795708988390724,0.0,0.0,0.0,0.0,0.0,0.0,0.41929407665505214,0.5082112593325223,0.0013695652173913043,0.04,0.0013695652173913043,0.04,1.0,0.04,0.3866275261324042,0.5013621417679415,0.0096304546902373,0.09,0.0096304546902373,0.09,1.0,0.09,0.3745703832752613,0.8988672574230101,0.5174616950800738,0.09565217391304348,0.025455875813763486,0.017881428577308827,0.5127,External_Public_Stations,zero-shot source-to-external,PRIME_NoDemand,456,1148,0.5174616950800738,0.09565217391304348,0.3522820784729585
0.4877274552551244,0.0,0.0,0.0,0.0,0.0,0.0,0.4618519163763066,0.5264648847497472,0.0019047619047619048,0.04,0.0019047619047619048,0.04,1.0,0.04,0.38539512195121944,0.5686996068711899,0.010365526152068968,0.1,0.010365526152068968,0.1,1.0,0.1,0.32879965156794433,0.5954840664490444,0.02182716418322136,0.14,0.02182716418322136,0.14,1.0,0.14,0.2901256097560976,0.9046425079497019,0.5946457418095128,0.1565217391304348,-0.01028738840848016,-0.0069316062748540404,0.4912,External_Public_Stations,zero-shot source-to-external,Ridge_CommonCore,456,1148,0.5946457418095128,0.1565217391304348,0.28869125890016645
0.39039361474854767,0.0,0.0,0.0,0.0,0.0,0.0,0.48201045296167244,0.44927897496902025,0.007666666666666666,0.08,0.007666666666666666,0.08,1.0,0.08,0.4304724738675957,0.4379181621296424,0.012117149758454106,0.08,0.012117149758454106,0.08,1.0,0.08,0.44445609756097565,0.4576949613046061,0.013049982304696655,0.08,0.013049982304696655,0.08,1.0,0.08,0.40152247386759576,0.8916933227076647,0.4678291427636307,0.09565217391304348,-0.011302630399829785,-0.007831235032253817,0.49045,External_Public_Stations,zero-shot source-to-external,Random,456,1148,0.4678291427636307,0.09565217391304348,0.38579442508710793
0.6572456216069706,0.09107142857142857,0.3,0.09107142857142857,0.3,1.0,0.3,0.25303030303030305,0.8412266340304447,0.7889858388422126,0.88,0.7889858388422126,0.88,1.0,0.88,0.024848484848484897,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,0.5540254047611097,0.0,0.44166225669425907,0.3679518737952694,0.606,External_PaloAlto_Usage,zero-shot demand-head transfer,PRIME_DemandHead,456,33,0.5540254047611097,0.0,0.4053030303030304
0.6572456216069706,0.09107142857142857,0.3,0.09107142857142857,0.3,1.0,0.3,0.25303030303030305,0.8412266340304447,0.7889858388422126,0.88,0.7889858388422126,0.88,1.0,0.88,0.024848484848484897,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,0.5540254047611097,0.0,0.44166225669425907,0.3679518737952694,0.606,External_PaloAlto_Usage,zero-shot demand-head transfer,Source_DirectPriorityHead,456,33,0.5540254047611097,0.0,0.4053030303030304
0.6572456216069706,0.09107142857142857,0.3,0.09107142857142857,0.3,1.0,0.3,0.25303030303030305,0.8412266340304447,0.7889858388422126,0.88,0.7889858388422126,0.88,1.0,0.88,0.024848484848484897,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,0.5540254047611097,0.0,0.44166225669425907,0.3679518737952694,0.606,External_PaloAlto_Usage,zero-shot demand-head transfer,Source_RiskHead_NegativeControl,456,33,0.5540254047611097,0.0,0.4053030303030304
0.39518863404049076,0.014285714285714285,0.1,0.014285714285714285,0.1,1.0,0.1,0.4863636363636365,0.6999747635010348,0.5641682431327069,0.8,0.5641682431327069,0.8,1.0,0.8,0.07696969696969691,0.7758526751190349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7758526751190349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7758526751190349,0.31596213549192936,0.0,0.03166894526191673,0.029100276558702457,0.524,External_PaloAlto_Usage,zero-shot demand-head transfer,Ridge_SourcePriority,456,33,0.31596213549192936,0.0,0.6590909090909092
0.6754187755880793,0.28194444444444444,0.4,0.28194444444444444,0.4,1.0,0.4,0.3257575757575758,0.7831900429204228,0.6304078309031871,0.8,0.6304078309031871,0.8,1.0,0.8,0.11515151515151512,0.8882926188333586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8882926188333586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8882926188333586,0.7170745448280399,0.25,0.12623308727229182,0.07238213413972829,0.519,External_PaloAlto_Usage,zero-shot demand-head transfer,Random,456,33,0.7170745448280399,0.25,0.36363636363636365
0.47382994078474977,0.0,0.0,0.0,0.0,0.0,0.0,0.5048888772726059,0.5109168781912194,0.0,0.0,0.0,0.0,0.0,0.0,0.4401333275437355,0.5386758668008932,0.0,0.0,0.0,0.0,0.0,0.0,0.3980888856947422,0.5586053258982842,0.0018233314402519274,0.05,0.0018233314402519274,0.05,1.0,0.05,0.36409999683499333,0.9170128835402898,0.5609627727835561,0.04950495049504951,0.027374425999105004,0.018651926432334723,0.50345,Source_MAIN,operator-disjoint internal,PRIME_CommonCore_Full,789,1002,0.5609627727835561,0.04950495049504951,0.36105610253197135
0.5445572942716056,0.025,0.1,0.025,0.1,1.0,0.1,0.4192222148180008,0.5219671379800934,0.01,0.04,0.01,0.04,1.0,0.04,0.44088888585567476,0.5609993151429895,0.007761904761904761,0.06,0.007761904761904761,0.06,1.0,0.06,0.38095555692911154,0.5514790313043347,0.005756613756613757,0.05,0.005756613756613757,0.05,1.0,0.05,0.3803111105412244,0.9171473530732847,0.5515780396334473,0.04950495049504951,-0.012874884415200369,-0.009327044658055379,0.49575,Source_MAIN,operator-disjoint internal,PRIME_NoDirectFusion,789,1002,0.5515780396334473,0.04950495049504951,0.3799229918582605
0.4774018208116889,0.0,0.0,0.0,0.0,0.0,0.0,0.5048888772726059,0.5260651048036701,0.0,0.0,0.0,0.0,0.0,0.0,0.42168888241052627,0.5431252916332903,0.0,0.0,0.0,0.0,0.0,0.0,0.39562221840024003,0.5617959986097945,0.0008684845559845559,0.03,0.0008684845559845559,0.03,1.0,0.03,0.36236666381359095,0.9175962034285214,0.5623781556941672,0.0297029702970297,0.027709552723633808,0.01838053860792074,0.504,Source_MAIN,operator-disjoint internal,PRIME_DirectOnly,789,1002,0.5623781556941672,0.0297029702970297,0.36148514546970334
0.5217857083937697,0.025,0.1,0.025,0.1,1.0,0.1,0.4207777604460716,0.5371210006968502,0.02,0.08,0.02,0.08,1.0,0.08,0.4057777678966522,0.5508771995191072,0.013529411764705884,0.06,0.013529411764705884,0.06,1.0,0.06,0.38946666687726983,0.5912547451138033,0.022164555192705108,0.14,0.022164555192705108,0.14,1.0,0.14,0.33221110902726647,0.9201925568855714,0.5917659284481103,0.13861386138613863,0.02136202506579774,0.014411822159464708,0.50805,Source_MAIN,operator-disjoint internal,PRIME_NoRisk,789,1002,0.5917659284481103,0.13861386138613863,0.3314851465644223
0.6433062494669533,0.1,0.1,0.1,0.1,1.0,0.1,0.4119999945163727,0.5833572942659568,0.04,0.04,0.04,0.04,1.0,0.04,0.4372444421052933,0.563915159653877,0.02,0.02,0.02,0.02,1.0,0.02,0.4250888873636723,0.5819150274810633,0.014662010808998628,0.08,0.014662010808998628,0.08,1.0,0.08,0.3702222208306193,0.9226252177582532,0.5851317012899896,0.0891089108910891,-0.028733853918374973,-0.019051861965388897,0.49095,Source_MAIN,operator-disjoint internal,PRIME_NoDemand,789,1002,0.5851317012899896,0.0891089108910891,0.36588558742758076
0.3508387877965362,0.0,0.0,0.0,0.0,0.0,0.0,0.6168888783082367,0.4631285633408929,0.0,0.0,0.0,0.0,0.0,0.0,0.45599999450147155,0.5201279425048676,0.0005714285714285714,0.02,0.0005714285714285714,0.02,1.0,0.02,0.39282222051173454,0.5582773864054285,0.008734947799368713,0.09,0.008734947799368713,0.09,1.0,0.09,0.3486222212947905,0.9134271202729721,0.5573520547530202,0.0891089108910891,-0.005240841649065896,-0.002927402443282163,0.5024,Source_MAIN,operator-disjoint internal,Ridge_CommonCore,789,1002,0.5573520547530202,0.0891089108910891,0.3497469737425004
0.5178136382585067,0.0,0.0,0.0,0.0,0.0,0.0,0.4339999869465828,0.5139338430237022,0.0,0.0,0.0,0.0,0.0,0.0,0.44008888036012656,0.5512869713120452,0.003333333333333333,0.02,0.003333333333333333,0.02,1.0,0.02,0.3853555537760258,0.5904145698797892,0.01673089554691228,0.09,0.01673089554691228,0.09,1.0,0.09,0.33228888910263776,0.9211518683042387,0.592920036318523,0.0891089108910891,0.061049705588798665,0.04021129448357516,0.5251,Source_MAIN,operator-disjoint internal,Random,789,1002,0.592920036318523,0.0891089108910891,0.3291309131770441
0.4871679731725796,0.0,0.0,0.0,0.0,0.0,0.0,0.4947229965156794,0.5367288489344955,0.0016,0.04,0.0016,0.04,1.0,0.04,0.3952738675958188,0.544656589176545,0.0008,0.02,0.0008,0.02,1.0,0.02,0.3701432055749129,0.5491108367276543,0.00835081871020195,0.09,0.00835081871020195,0.09,1.0,0.09,0.3432407665505226,0.9054704620441518,0.5617565393729186,0.10434782608695652,0.01749061605831437,0.011764512719581444,0.50715,External_Public_Stations,zero-shot source-to-external,PRIME_CommonCore_Full,789,1148,0.5617565393729186,0.10434782608695652,0.32441978488107853
0.5491917705660283,0.0,0.0,0.0,0.0,0.0,0.0,0.40496167247386755,0.4722353280003563,0.0,0.0,0.0,0.0,0.0,0.0,0.4804599303135888,0.5078923105079193,0.0028447843949363704,0.06,0.0028447843949363704,0.06,1.0,0.06,0.4056954703832752,0.5465459556936513,0.00931278058141895,0.1,0.00931278058141895,0.1,1.0,0.1,0.3364005226480835,0.904561550815099,0.5533429572377087,0.11304347826086956,0.03251562282189269,0.022979982373611485,0.51375,External_Public_Stations,zero-shot source-to-external,PRIME_NoDirectFusion,789,1148,0.5533429572377087,0.11304347826086956,0.32494834116043014
0.5367563250443762,0.0,0.0,0.0,0.0,0.0,0.0,0.4241132404181185,0.54914435845436,0.0017391304347826085,0.04,0.0017391304347826085,0.04,1.0,0.04,0.3844919860627176,0.5587328364924641,0.0008695652173913043,0.02,0.0008695652173913043,0.02,1.0,0.02,0.35843832752613247,0.5405945292471561,0.007158028840285714,0.08,0.007158028840285714,0.08,1.0,0.08,0.3549733449477351,0.9056214356268645,0.5549712588775193,0.09565217391304348,0.011752891186690517,0.008239819405311686,0.50035,External_Public_Stations,zero-shot source-to-external,PRIME_DirectOnly,789,1148,0.5549712588775193,0.09565217391304348,0.33373458566883785
0.41782575363277324,0.02,0.1,0.02,0.1,1.0,0.1,0.5361620209059232,0.46106745037008234,0.008,0.04,0.008,0.04,1.0,0.04,0.4498508710801393,0.45476140856099656,0.008912280701754387,0.06,0.008912280701754387,0.06,1.0,0.06,0.44121393728223,0.5055548047876524,0.017350620021351727,0.12,0.017350620021351727,0.12,1.0,0.12,0.3620787456445992,0.8961740905836785,0.5169128769733425,0.10434782608695652,-0.004984428392763144,-0.003975331304941666,0.49805,External_Public_Stations,zero-shot source-to-external,PRIME_NoRisk,789,1148,0.5169128769733425,0.10434782608695652,0.3461536130889258
0.4447325848300645,0.0,0.0,0.0,0.0,0.0,0.0,0.4805940766550522,0.48795708988390724,0.0,0.0,0.0,0.0,0.0,0.0,0.41929407665505214,0.5082112593325223,0.0013695652173913043,0.04,0.0013695652173913043,0.04,1.0,0.04,0.3866275261324042,0.5013621417679415,0.0096304546902373,0.09,0.0096304546902373,0.09,1.0,0.09,0.3745703832752613,0.8988672574230101,0.5174616950800738,0.09565217391304348,0.025455875813763486,0.017881428577308827,0.50855,External_Public_Stations,zero-shot source-to-external,PRIME_NoDemand,789,1148,0.5174616950800738,0.09565217391304348,0.3522820784729585
0.4877274552551244,0.0,0.0,0.0,0.0,0.0,0.0,0.4618519163763066,0.5264648847497472,0.0019047619047619048,0.04,0.0019047619047619048,0.04,1.0,0.04,0.38539512195121944,0.5686996068711899,0.010365526152068968,0.1,0.010365526152068968,0.1,1.0,0.1,0.32879965156794433,0.5954840664490444,0.02182716418322136,0.14,0.02182716418322136,0.14,1.0,0.14,0.2901256097560976,0.9046425079497019,0.5946457418095128,0.1565217391304348,-0.01028738840848016,-0.0069316062748540404,0.49535,External_Public_Stations,zero-shot source-to-external,Ridge_CommonCore,789,1148,0.5946457418095128,0.1565217391304348,0.28869125890016645
0.42272420539463634,0.0,0.0,0.0,0.0,0.0,0.0,0.5491968641114982,0.4489256110073125,0.0,0.0,0.0,0.0,0.0,0.0,0.4740655052264808,0.4380745417418779,0.0027314814814814814,0.04,0.0027314814814814814,0.04,1.0,0.04,0.46442369337979095,0.48151085890395584,0.006773188522330399,0.07,0.006773188522330399,0.07,1.0,0.07,0.3879559233449477,0.89337851607723,0.4828777812669208,0.06956521739130435,-0.029926712020591124,-0.019957622904295824,0.48925,External_Public_Stations,zero-shot source-to-external,Random,789,1148,0.4828777812669208,0.06956521739130435,0.381245568853204
0.6572456216069706,0.09107142857142857,0.3,0.09107142857142857,0.3,1.0,0.3,0.25303030303030305,0.8412266340304447,0.7889858388422126,0.88,0.7889858388422126,0.88,1.0,0.88,0.024848484848484897,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,0.5540254047611097,0.0,0.44166225669425907,0.3679518737952694,0.616,External_PaloAlto_Usage,zero-shot demand-head transfer,PRIME_DemandHead,789,33,0.5540254047611097,0.0,0.4053030303030304
0.589576193329553,0.125,0.2,0.125,0.2,1.0,0.2,0.40303030303030307,0.8011446944431895,0.610194422835357,0.8,0.610194422835357,0.8,1.0,0.8,0.06303030303030299,0.8619115886098857,1.0,1.0,1.0,1.0,1.0,1.0,-1.1102230246251565e-16,0.8619115886098857,1.0,1.0,1.0,1.0,1.0,1.0,-1.1102230246251565e-16,0.8619115886098857,0.6632985415602181,0.0,0.0772701861862503,0.04329175244640605,0.507,External_PaloAlto_Usage,zero-shot demand-head transfer,Source_DirectPriorityHead,789,33,0.6632985415602181,0.0,0.38636363636363646
0.6572456216069706,0.09107142857142857,0.3,0.09107142857142857,0.3,1.0,0.3,0.25303030303030305,0.8412266340304447,0.7889858388422126,0.88,0.7889858388422126,0.88,1.0,0.88,0.024848484848484897,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.867551474072396,0.5540254047611097,0.0,0.44166225669425907,0.3679518737952694,0.616,External_PaloAlto_Usage,zero-shot demand-head transfer,Source_RiskHead_NegativeControl,789,33,0.5540254047611097,0.0,0.4053030303030304
0.39518863404049076,0.014285714285714285,0.1,0.014285714285714285,0.1,1.0,0.1,0.4863636363636365,0.6999747635010348,0.5641682431327069,0.8,0.5641682431327069,0.8,1.0,0.8,0.07696969696969691,0.7758526751190349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7758526751190349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7758526751190349,0.31596213549192936,0.0,0.03166894526191673,0.029100276558702457,0.518,External_PaloAlto_Usage,zero-shot demand-head transfer,Ridge_SourcePriority,789,33,0.31596213549192936,0.0,0.6590909090909092
0.594753677276972,0.07857142857142856,0.3,0.07857142857142856,0.3,1.0,0.3,0.343939393939394,0.7209408193028368,0.5660728637181457,0.72,0.5660728637181457,0.72,1.0,0.72,0.12909090909090903,0.8389347168768911,1.0,1.0,1.0,1.0,1.0,1.0,1.1102230246251565e-16,0.8389347168768911,1.0,1.0,1.0,1.0,1.0,1.0,1.1102230246251565e-16,0.8389347168768911,0.534039285213137,0.0,-0.01019896466703285,-0.01523834402941648,0.501,External_PaloAlto_Usage,zero-shot demand-head transfer,Random,789,33,0.534039285213137,0.0,0.4810606060606061
0.48108382897288055,0.0,0.0,0.0,0.0,0.0,0.0,0.5048888772726059,0.5139821829391295,0.0,0.0,0.0,0.0,0.0,0.0,0.4404888811707497,0.5408072039071273,0.0,0.0,0.0,0.0,0.0,0.0,0.3976444412767888,0.5655041186544802,0.0017737782415581755,0.05,0.0017737782415581755,0.05,1.0,0.05,0.3567888860404491,0.917146984979054,0.5660626151530992,0.04950495049504951,0.02464488174981372,0.016389030896412228,0.512,Source_MAIN,operator-disjoint internal,PRIME_CommonCore_Full,2025,1002,0.5660626151530992,0.04950495049504951,0.35596259321906787
0.5445572942716056,0.025,0.1,0.025,0.1,1.0,0.1,0.4192222148180008,0.5219671379800934,0.01,0.04,0.01,0.04,1.0,0.04,0.44088888585567476,0.5609993151429895,0.007761904761904761,0.06,0.007761904761904761,0.06,1.0,0.06,0.38095555692911154,0.5514790313043347,0.005756613756613757,0.05,0.005756613756613757,0.05,1.0,0.05,0.3803111105412244,0.9171473530732847,0.5515780396334473,0.04950495049504951,-0.012874884415200369,-0.009327044658055379,0.4976,Source_MAIN,operator-disjoint internal,PRIME_NoDirectFusion,2025,1002,0.5515780396334473,0.04950495049504951,0.3799229918582605
0.4892870145833298,0.0,0.0,0.0,0.0,0.0,0.0,0.5048888772726059,0.5221980140689606,0.0,0.0,0.0,0.0,0.0,0.0,0.4362666609883309,0.5513475104946178,0.0,0.0,0.0,0.0,0.0,0.0,0.3891999961435795,0.5701194274453243,0.0012092468566373919,0.04,0.0012092468566373919,0.04,1.0,0.04,0.35454444155097,0.9180248691143211,0.570648474813896,0.039603960396039604,0.025798781690159617,0.016792121635615356,0.51235,Source_MAIN,operator-disjoint internal,PRIME_DirectOnly,2025,1002,0.570648474813896,0.039603960396039604,0.35374037095225686
0.5217857083937697,0.025,0.1,0.025,0.1,1.0,0.1,0.4207777604460716,0.5371210006968502,0.02,0.08,0.02,0.08,1.0,0.08,0.4057777678966522,0.5508771995191072,0.013529411764705884,0.06,0.013529411764705884,0.06,1.0,0.06,0.38946666687726983,0.5912547451138033,0.022164555192705108,0.14,0.022164555192705108,0.14,1.0,0.14,0.33221110902726647,0.9201925568855714,0.5917659284481103,0.13861386138613863,0.02136202506579774,0.014411822159464708,0.5063,Source_MAIN,operator-disjoint internal,PRIME_NoRisk,2025,1002,0.5917659284481103,0.13861386138613863,0.3314851465644223
0.6433062494669533,0.1,0.1,0.1,0.1,1.0,0.1,0.4119999945163727,0.5833572942659568,0.04,0.04,0.04,0.04,1.0,0.04,0.4372444421052933,0.563915159653877,0.02,0.02,0.02,0.02,1.0,0.02,0.4250888873636723,0.5819150274810633,0.014662010808998628,0.08,0.014662010808998628,0.08,1.0,0.08,0.3702222208306193,0.9226252177582532,0.5851317012899896,0.0891089108910891,-0.028733853918374973,-0.019051861965388897,0.4954,Source_MAIN,operator-disjoint internal,PRIME_NoDemand,2025,1002,0.5851317012899896,0.0891089108910891,0.36588558742758076
0.3508387877965362,0.0,0.0,0.0,0.0,0.0,0.0,0.6168888783082367,0.4631285633408929,0.0,0.0,0.0,0.0,0.0,0.0,0.45599999450147155,0.5201279425048676,0.0005714285714285714,0.02,0.0005714285714285714,0.02,1.0,0.02,0.39282222051173454,0.5582773864054285,0.008734947799368713,0.09,0.008734947799368713,0.09,1.0,0.09,0.3486222212947905,0.9134271202729721,0.5573520547530202,0.0891089108910891,-0.005240841649065896,-0.002927402443282163,0.4968,Source_MAIN,operator-disjoint internal,Ridge_CommonCore,2025,1002,0.5573520547530202,0.0891089108910891,0.3497469737425004
0.4231177663803556,0.0,0.0,0.0,0.0,0.0,0.0,0.5448888748884202,0.46005500956614215,0.0,0.0,0.0,0.0,0.0,0.0,0.48768887728452687,0.5189608791313748,0.001990740740740741,0.04,0.001990740740740741,0.04,1.0,0.04,0.40584443837404255,0.5541003126471513,0.01557077065013432,0.11,0.01557077065013432,0.11,1.0,0.11,0.3597888866066932,0.9123039035531595,0.5553435495425952,0.10891089108910891,-0.028292908212620496,-0.01879560233937742,0.48415,Source_MAIN,operator-disjoint internal,Random,2025,1002,0.5553435495425952,0.10891089108910891,0.35818481651863254
0.493935354164249,0.0,0.0,0.0,0.0,0.0,0.0,0.44250000000000006,0.5423480574537997,0.0016,0.04,0.0016,0.04,1.0,0.04,0.3706891986062717,0.520249156263083,0.0008,0.02,0.0008,0.02,1.0,0.02,0.39045958188153307,0.5853220041777907,0.011548512833831555,0.12,0.011548512833831555,0.12,1.0,0.12,0.29827770034843204,0.9052808683881868,0.5821483014471249,0.12173913043478261,0.0228165336548003,0.016000525446965796,0.50915,External_Public_Stations,zero-shot source-to-external,PRIME_CommonCore_Full,2025,1148,0.5821483014471249,0.12173913043478261,0.29901227086805016
0.5491917705660283,0.0,0.0,0.0,0.0,0.0,0.0,0.40496167247386755,0.4722353280003563,0.0,0.0,0.0,0.0,0.0,0.0,0.4804599303135888,0.5078923105079193,0.0028447843949363704,0.06,0.0028447843949363704,0.06,1.0,0.06,0.4056954703832752,0.5465459556936513,0.00931278058141895,0.1,0.00931278058141895,0.1,1.0,0.1,0.3364005226480835,0.904561550815099,0.5533429572377087,0.11304347826086956,0.03251562282189269,0.022979982373611485,0.51245,External_Public_Stations,zero-shot source-to-external,PRIME_NoDirectFusion,2025,1148,0.5533429572377087,0.11304347826086956,0.32494834116043014
0.5413011151910705,0.0,0.0,0.0,0.0,0.0,0.0,0.4160592334494773,0.5697812754308176,0.0018181818181818182,0.04,0.0018181818181818182,0.04,1.0,0.04,0.3604919860627176,0.5325093678429015,0.0009090909090909091,0.02,0.0009090909090909091,0.02,1.0,0.02,0.3908839721254356,0.5880779336846064,0.008489764525972048,0.1,0.008489764525972048,0.1,1.0,0.1,0.30426742160278736,0.9073411815970603,0.5944674692011173,0.12173913043478261,0.020292895500188993,0.014463421587621872,0.50925,External_Public_Stations,zero-shot source-to-external,PRIME_DirectOnly,2025,1148,0.5944674692011173,0.12173913043478261,0.29391849719739416
